#{"t_start": 1785492356.0697904, "env_id": "DriverFatigue-v0"}
r,l,t
306.628178,50,103.134326
256.291197,50,103.249684
164.199751,50,103.358578
258.632933,50,103.47942
248.035959,50,103.58899
275.869125,50,103.703546
343.237994,50,103.80639
270.421098,50,103.912449
277.221286,50,104.033809
272.567786,50,104.144452
214.441598,50,104.257682
257.961664,50,104.373151
296.737626,50,104.488047
237.57253,50,104.602741
189.301536,50,104.713295
181.616314,50,104.835046
235.071374,50,104.947345
183.78055,50,105.056851
115.12063,50,105.170492
202.288969,50,105.279367
207.532425,50,105.395777
268.955817,50,105.50844
227.362748,50,105.623825
279.217698,50,105.739644
295.695612,50,105.849549
244.888995,50,105.965123
255.842754,50,106.073321
212.718729,50,106.182627
269.190625,50,106.295911
262.454179,50,106.405446
247.130086,50,106.527857
312.662881,50,106.641366
252.944478,50,106.765988
244.646592,50,106.873702
243.15851,50,106.999212
253.061792,50,107.110022
289.838257,50,107.223897
195.921253,50,107.358106
305.49848,50,107.521114
204.8692,50,107.637018
167.184103,50,107.752705
255.965186,50,107.866154
179.922315,50,107.975865
244.730982,50,108.098406
287.395743,50,108.197058
205.56022,50,108.320519
231.695532,50,108.430558
178.658807,50,108.555982
273.16347,50,108.66513
250.332469,50,108.77407
270.4837,50,108.88129
303.376452,50,108.983769
287.412312,50,109.096941
222.084396,50,109.207791
279.87205,50,109.320305
253.621028,50,109.43681
216.152309,50,109.550721
237.981575,50,109.665369
267.00496,50,109.770692
279.847781,50,109.880488
305.970962,50,109.993047
268.648777,50,110.100191
290.387064,50,110.218215
276.576001,50,110.319873
207.810604,50,110.432677
274.349021,50,110.546819
315.084723,50,110.648135
304.541512,50,110.768487
242.511392,50,110.879405
292.558053,50,110.986793
246.649274,50,111.092819
299.050515,50,111.205978
238.955951,50,111.316305
292.047224,50,111.424369
251.397234,50,111.534414
262.189176,50,111.652337
259.824286,50,111.762529
244.413543,50,111.925174
305.850571,50,112.130355
284.155941,50,112.273137
254.640041,50,112.424695
263.283677,50,112.623287
286.613626,50,112.844657
284.669775,50,113.196663
238.908662,50,113.39196
243.482564,50,113.544784
282.548145,50,113.689409
226.298296,50,113.812096
244.165942,50,113.926375
259.4185,50,114.043743
215.273474,50,114.15931
65.225611,50,114.231982
-130.156031,50,114.281802
52.850549,50,114.339537
73.460134,50,114.386769
65.741351,50,114.433309
-14.363434,50,114.48202
-27.890563,50,114.538345
-11.562917,50,114.650786
47.381246,50,114.70496
51.075699,50,114.805216
